Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,temp_difference,power_proxy,wear_torque_ratio,temp_stress_index,rpm_torque_interaction,wear_category
0,299.9,311.3,1647,27.5,26,0,0,0,0,0,0,11.400000000000034,45292.5,0.9122807017543859,313.5000000000009,45292.5,0
0,300.0,311.3,1493,41.4,28,0,0,0,0,0,0,11.300000000000011,61810.2,0.6603773584905661,467.82000000000045,61810.2,0
0,300.0,311.4,1655,29.6,30,0,0,0,0,0,0,11.399999999999977,48988.0,0.9803921568627451,337.4399999999993,48988.0,0
1,299.9,311.4,1337,54.8,32,0,0,0,0,0,0,11.5,73267.59999999999,0.5734767025089607,630.1999999999999,73267.59999999999,0
0,300.0,311.5,1601,36.9,35,0,0,0,0,0,0,11.5,59076.899999999994,0.9234828496042217,424.34999999999997,59076.899999999994,0
2,300.1,311.6,1589,37.9,37,0,0,0,0,0,0,11.5,60223.1,0.9511568123393317,435.84999999999997,60223.1,0
0,300.2,311.7,1286,55.1,42,0,0,0,0,0,0,11.5,70858.6,0.7486631016042781,633.65,70858.6,0
0,300.2,311.7,1553,41.3,44,0,0,0,0,0,0,11.5,64138.899999999994,1.0401891252955084,474.95,64138.899999999994,0
0,300.2,311.8,1379,51.0,46,0,0,0,0,0,0,11.600000000000023,70329.0,0.8846153846153846,591.6000000000012,70329.0,0
1,300.3,311.9,1677,30.8,48,0,0,0,0,0,0,11.599999999999966,51651.6,1.5094339622641508,357.27999999999895,51651.6,0
0,300.3,311.8,1488,38.4,51,0,0,0,0,0,0,11.5,57139.2,1.2944162436548223,441.59999999999997,57139.2,1
0,300.3,311.8,1418,45.9,53,0,0,0,0,0,0,11.5,65086.2,1.1300639658848615,527.85,65086.2,1
0,300.3,311.8,1451,41.0,55,0,0,0,0,0,0,11.5,59491.0,1.3095238095238095,471.5,59491.0,1
0,300.3,311.8,1508,43.1,57,0,0,0,0,0,0,11.5,64994.8,1.292517006802721,495.65000000000003,64994.8,1
0,300.3,311.7,1579,33.6,59,0,0,0,0,0,0,11.399999999999977,53054.4,1.7052023121387283,383.0399999999992,53054.4,1
2,300.3,311.7,1432,47.7,61,0,0,0,0,0,0,11.399999999999977,68306.40000000001,1.2525667351129364,543.779999999999,68306.40000000001,1
0,300.2,311.6,1446,47.3,66,0,0,0,0,0,0,11.400000000000034,68395.8,1.3664596273291927,539.2200000000016,68395.8,1
1,300.2,311.7,1597,39.5,68,0,0,0,0,0,0,11.5,63081.5,1.6790123456790123,454.25,63081.5,1
1,300.2,311.7,1397,50.2,71,0,0,0,0,0,0,11.5,70129.40000000001,1.38671875,577.3000000000001,70129.40000000001,1
0,300.1,311.6,1530,36.6,74,0,0,0,0,0,0,11.5,55998.0,1.9680851063829787,420.90000000000003,55998.0,1
1,300.1,311.6,1433,51.4,76,0,0,0,0,0,0,11.5,73656.2,1.450381679389313,591.1,73656.2,1
0,300.0,311.5,1591,32.0,79,0,0,0,0,0,0,11.5,50912.0,2.393939393939394,368.0,50912.0,1
0,300.0,311.5,1445,41.6,81,0,0,0,0,0,0,11.5,60112.0,1.9014084507042253,478.40000000000003,60112.0,1
0,300.0,311.5,1749,28.3,83,0,0,0,0,0,0,11.5,49496.700000000004,2.832764505119454,325.45,49496.700000000004,1
0,300.0,311.3,1703,30.4,85,0,0,0,0,0,0,11.300000000000011,51771.2,2.7070063694267517,343.5200000000003,51771.2,1
2,300.1,311.4,1518,46.9,87,0,0,0,0,0,0,11.299999999999955,71194.2,1.816283924843424,529.9699999999979,71194.2,1
0,300.1,311.3,1535,42.3,92,0,0,0,0,0,0,11.199999999999989,64930.49999999999,2.124711316397229,473.7599999999995,64930.49999999999,1
1,300.1,311.4,1390,52.1,94,0,0,0,0,0,0,11.299999999999955,72419.0,1.7702448210922788,588.7299999999976,72419.0,1
2,300.3,311.6,1801,23.6,97,0,0,0,0,0,0,11.300000000000011,42503.600000000006,3.9430894308943087,266.6800000000003,42503.600000000006,1
2,300.3,311.6,1463,41.6,102,0,0,0,0,0,0,11.300000000000011,60860.8,2.3943661971830985,470.0800000000005,60860.8,1
0,300.3,311.6,1560,37.7,107,0,0,0,0,0,0,11.300000000000011,58812.00000000001,2.7648578811369506,426.01000000000045,58812.00000000001,1
0,300.3,311.6,1607,33.5,109,0,0,0,0,0,0,11.300000000000011,53834.5,3.1594202898550723,378.5500000000004,53834.5,1
0,300.4,311.6,1332,54.6,111,0,0,0,0,0,0,11.200000000000045,72727.2,1.9964028776978417,611.5200000000025,72727.2,1
0,300.3,311.7,1365,53.3,113,0,0,0,0,0,0,11.399999999999977,72754.5,2.081031307550645,607.6199999999988,72754.5,1
1,300.3,311.6,1617,32.5,115,0,0,0,0,0,0,11.300000000000011,52552.5,3.4328358208955225,367.25000000000034,52552.5,1
1,300.3,311.6,1304,62.8,118,0,0,0,0,0,0,11.300000000000011,81891.2,1.8495297805642634,709.6400000000007,81891.2,1
0,300.3,311.7,1989,22.3,121,0,0,0,0,0,0,11.399999999999977,44354.700000000004,5.1931330472103,254.2199999999995,44354.700000000004,1
2,300.3,311.6,1339,53.4,123,0,0,0,0,0,0,11.300000000000011,71502.59999999999,2.261029411764706,603.4200000000006,71502.59999999999,1
0,300.2,311.5,1492,41.8,128,0,0,0,0,0,0,11.300000000000011,62365.6,2.990654205607477,472.34000000000043,62365.6,1
1,300.1,311.3,1518,40.2,130,0,0,0,0,0,0,11.199999999999989,61023.600000000006,3.1553398058252426,450.23999999999955,61023.600000000006,1
0,300.1,311.3,1479,39.5,133,0,0,0,0,0,0,11.199999999999989,58420.5,3.2839506172839505,442.3999999999995,58420.5,1
1,300.1,311.3,1523,34.1,135,0,0,0,0,0,0,11.199999999999989,51934.3,3.846153846153846,381.9199999999996,51934.3,1
1,300.2,311.4,1570,35.3,138,0,0,0,0,0,0,11.199999999999989,55420.99999999999,3.8016528925619837,395.35999999999956,55420.99999999999,1
2,300.2,311.4,1506,36.1,141,0,0,0,0,0,0,11.199999999999989,54366.6,3.8005390835579513,404.3199999999996,54366.6,1
1,300.2,311.6,1510,47.5,146,0,0,0,0,0,0,11.400000000000034,71725.0,3.0103092783505154,541.5000000000016,71725.0,1
0,300.2,311.6,1671,28.8,149,0,0,0,0,0,0,11.400000000000034,48124.8,5.0,328.320000000001,48124.8,1
1,300.3,311.6,1312,53.4,151,0,0,0,0,0,0,11.300000000000011,70060.8,2.775735294117647,603.4200000000006,70060.8,2
0,300.3,311.6,1595,38.8,154,0,0,0,0,0,0,11.300000000000011,61885.99999999999,3.869346733668342,438.4400000000004,61885.99999999999,2
0,300.3,311.7,1635,31.8,156,0,0,0,0,0,0,11.399999999999977,51993.0,4.75609756097561,362.5199999999993,51993.0,2
0,300.3,311.7,1707,33.6,158,0,0,0,0,0,0,11.399999999999977,57355.200000000004,4.566473988439306,383.0399999999992,57355.200000000004,2
0,300.3,311.7,1545,43.5,160,0,0,0,0,0,1,11.399999999999977,67207.5,3.595505617977528,495.899999999999,67207.5,2
1,300.2,311.6,1751,28.0,162,0,0,0,0,0,0,11.400000000000034,49028.0,5.586206896551724,319.20000000000095,49028.0,2
1,300.4,311.8,1707,30.0,165,0,0,0,0,0,0,11.400000000000034,51210.0,5.32258064516129,342.000000000001,51210.0,2
0,300.4,311.8,1320,57.9,168,0,0,0,0,0,0,11.400000000000034,76428.0,2.8522920203735147,660.060000000002,76428.0,2
1,300.3,311.7,1319,51.4,170,0,0,0,0,0,0,11.399999999999977,67796.59999999999,3.2442748091603053,585.9599999999988,67796.59999999999,2
0,300.2,311.7,1448,54.2,173,0,0,0,0,0,0,11.5,78481.6,3.1340579710144927,623.3000000000001,78481.6,2
0,300.2,311.8,1436,48.2,175,0,0,0,0,0,0,11.600000000000023,69215.2,3.556910569105691,559.1200000000011,69215.2,2
0,300.3,311.9,1609,34.0,177,0,0,0,0,0,0,11.599999999999966,54706.0,5.057142857142857,394.39999999999884,54706.0,2
0,300.2,311.8,1464,44.5,179,0,0,0,0,0,0,11.600000000000023,65148.0,3.934065934065934,516.200000000001,65148.0,2
1,300.3,311.8,1483,45.1,181,0,0,0,0,0,0,11.5,66883.3,3.9262472885032538,518.65,66883.3,2
1,300.2,311.8,1748,28.5,184,0,0,0,0,0,0,11.600000000000023,49818.0,6.237288135593221,330.60000000000065,49818.0,2
0,300.3,311.8,1746,26.3,187,0,0,0,0,0,0,11.5,45919.8,6.8498168498168495,302.45,45919.8,2
0,300.2,311.8,1410,51.4,189,0,0,0,0,0,0,11.600000000000023,72474.0,3.6068702290076335,596.2400000000011,72474.0,2
0,300.2,311.7,1640,30.8,191,0,0,0,0,0,0,11.5,50512.0,6.0062893081761,354.2,50512.0,2
2,300.3,311.7,1655,29.9,193,0,0,0,0,0,0,11.399999999999977,49484.5,6.2459546925566345,340.85999999999933,49484.5,2
1,300.3,311.7,1646,28.9,198,0,0,0,0,0,0,11.399999999999977,47569.399999999994,6.622073578595318,329.45999999999935,47569.399999999994,2
0,300.4,311.8,1589,42.0,201,0,0,0,0,0,0,11.400000000000034,66738.0,4.674418604651163,478.80000000000143,66738.0,2
0,300.5,311.9,1546,39.4,203,0,0,0,0,0,0,11.399999999999977,60912.399999999994,5.024752475247525,449.1599999999991,60912.399999999994,2
0,300.5,311.9,1511,41.8,205,0,0,0,0,0,0,11.399999999999977,63159.799999999996,4.789719626168225,476.519999999999,63159.799999999996,2
0,300.5,311.9,1750,28.3,207,0,0,0,0,0,0,11.399999999999977,49525.0,7.064846416382252,322.6199999999994,49525.0,2
1,300.5,311.9,1730,27.5,209,0,0,0,0,0,0,11.399999999999977,47575.0,7.333333333333333,313.4999999999994,47575.0,2
0,300.6,311.9,1372,60.1,212,1,0,0,0,1,0,11.299999999999955,82457.2,3.469721767594108,679.1299999999973,82457.2,2
0,300.5,311.8,1524,38.9,214,1,1,0,0,0,0,11.300000000000011,59283.6,5.363408521303258,439.57000000000045,59283.6,2
0,300.4,311.8,1601,36.1,0,0,0,0,0,0,0,11.400000000000034,57796.100000000006,0.0,411.54000000000127,57796.100000000006,-1
1,300.5,311.8,1636,34.4,2,0,0,0,0,0,0,11.300000000000011,56278.399999999994,0.05649717514124294,388.72000000000037,56278.399999999994,0
0,300.4,311.8,2261,14.9,5,0,0,0,0,0,0,11.400000000000034,33688.9,0.31446540880503143,169.86000000000053,33688.9,0
0,300.4,311.8,1636,32.3,7,0,0,0,0,0,0,11.400000000000034,52842.799999999996,0.21021021021021022,368.22000000000105,52842.799999999996,0
1,300.4,311.9,1335,58.3,9,0,0,0,0,0,0,11.5,77830.5,0.15177065767284992,670.4499999999999,77830.5,0
1,300.3,311.7,1236,57.5,12,0,0,0,0,0,0,11.399999999999977,71070.0,0.20512820512820512,655.4999999999986,71070.0,0
0,300.3,311.7,1445,47.3,15,0,0,0,0,0,0,11.399999999999977,68348.5,0.31055900621118016,539.2199999999989,68348.5,0
0,300.2,311.5,1500,40.8,17,0,0,0,0,0,0,11.300000000000011,61199.99999999999,0.40669856459330145,461.0400000000004,61199.99999999999,0
0,300.2,311.6,1999,21.0,19,0,0,0,0,0,0,11.400000000000034,41979.0,0.8636363636363636,239.40000000000072,41979.0,0
0,300.2,311.6,1529,35.5,21,0,0,0,0,0,0,11.400000000000034,54279.5,0.5753424657534246,404.7000000000012,54279.5,0
1,300.2,311.6,1467,40.7,23,0,0,0,0,0,0,11.400000000000034,59706.9,0.5515587529976019,463.98000000000144,59706.9,0
0,300.1,311.5,1334,54.0,26,0,0,0,0,0,0,11.399999999999977,72036.0,0.4727272727272727,615.5999999999988,72036.0,0
1,300.1,311.5,1343,46.2,28,0,0,0,0,0,0,11.399999999999977,62046.600000000006,0.5932203389830508,526.6799999999989,62046.600000000006,0
0,300.2,311.5,1639,31.1,31,0,0,0,0,0,0,11.300000000000011,50972.9,0.9657320872274143,351.43000000000035,50972.9,0
2,300.1,311.5,1383,49.1,33,0,0,0,0,0,0,11.399999999999977,67905.3,0.6586826347305389,559.7399999999989,67905.3,0
0,300.1,311.4,1660,31.4,38,0,0,0,0,0,0,11.299999999999955,52124.0,1.1728395061728396,354.8199999999986,52124.0,0
0,300.1,311.3,1470,45.2,40,0,0,0,0,0,0,11.199999999999989,66444.0,0.8658008658008658,506.2399999999995,66444.0,0
1,300.1,311.3,1748,26.6,42,0,0,0,0,0,0,11.199999999999989,46496.8,1.5217391304347825,297.91999999999973,46496.8,0
0,300.1,311.4,1467,35.7,45,0,0,0,0,0,0,11.299999999999955,52371.9,1.2261580381471389,403.40999999999843,52371.9,0
1,300.1,311.4,1617,39.3,47,0,0,0,0,0,0,11.299999999999955,63548.1,1.1662531017369728,444.08999999999816,63548.1,0
2,300.1,311.4,1377,56.7,50,0,0,0,0,0,0,11.299999999999955,78075.90000000001,0.8665511265164644,640.7099999999974,78075.90000000001,0
1,300.0,311.3,1629,32.1,55,0,0,0,0,0,0,11.300000000000011,52290.9,1.661631419939577,362.73000000000036,52290.9,1
0,300.0,311.2,1504,37.9,58,0,0,0,0,0,0,11.199999999999989,57001.6,1.4910025706940875,424.47999999999956,57001.6,1
0,300.0,311.2,1418,47.3,60,0,0,0,0,0,0,11.199999999999989,67071.4,1.2422360248447206,529.7599999999994,67071.4,1
0,300.0,311.2,1629,31.7,62,0,0,0,0,0,0,11.199999999999989,51639.299999999996,1.896024464831804,355.0399999999996,51639.299999999996,1
0,300.1,311.3,2579,12.5,64,1,0,0,1,0,0,11.199999999999989,32237.5,4.7407407407407405,139.99999999999986,32237.5,1
0,300.1,311.3,1305,64.7,66,0,0,0,0,0,0,11.199999999999989,84433.5,1.004566210045662,724.6399999999993,84433.5,1
1,300.2,311.4,1450,38.5,68,0,0,0,0,0,0,11.199999999999989,55825.0,1.7215189873417722,431.1999999999996,55825.0,1
0,300.2,311.3,1487,36.9,71,0,0,0,0,0,0,11.100000000000023,54870.299999999996,1.8733509234828496,409.5900000000008,54870.299999999996,1
1,300.2,311.3,1587,31.2,73,0,0,0,0,0,0,11.100000000000023,49514.4,2.2670807453416146,346.3200000000007,49514.4,1
1,300.3,311.5,1528,40.9,76,0,0,0,0,0,0,11.199999999999989,62495.2,1.8138424821002388,458.07999999999953,62495.2,1
1,300.4,311.6,1401,49.9,79,0,0,0,0,0,0,11.200000000000045,69909.9,1.5520628683693518,558.8800000000023,69909.9,1
0,300.3,311.5,1446,45.0,82,0,0,0,0,0,0,11.199999999999989,65070.0,1.7826086956521738,503.9999999999995,65070.0,1
0,300.2,311.4,1425,44.2,84,0,0,0,0,0,0,11.199999999999989,62985.00000000001,1.8584070796460175,495.0399999999995,62985.00000000001,1
0,300.2,311.4,1891,22.6,86,0,0,0,0,0,0,11.199999999999989,42736.600000000006,3.644067796610169,253.11999999999975,42736.600000000006,1
2,300.2,311.5,1454,42.8,88,0,0,0,0,0,0,11.300000000000011,62231.2,2.0091324200913245,483.64000000000044,62231.2,1
0,300.1,311.4,1430,40.9,93,0,0,0,0,0,0,11.299999999999955,58487.0,2.2195704057279237,462.16999999999814,58487.0,1
0,300.2,311.4,1495,43.6,95,0,0,0,0,0,0,11.199999999999989,65182.0,2.1300448430493275,488.31999999999954,65182.0,1
0,300.3,311.4,1544,41.6,97,0,0,0,0,0,0,11.099999999999966,64230.4,2.276995305164319,461.75999999999857,64230.4,1
1,300.3,311.4,1554,34.3,99,0,0,0,0,0,0,11.099999999999966,53302.2,2.804532577903683,380.7299999999988,53302.2,1
1,300.2,311.3,1491,37.3,102,0,0,0,0,0,0,11.100000000000023,55614.299999999996,2.6631853785900783,414.0300000000008,55614.299999999996,1
0,300.3,311.3,1525,40.7,105,0,0,0,0,0,0,11.0,62067.50000000001,2.5179856115107913,447.70000000000005,62067.50000000001,1
0,300.3,311.3,1505,39.6,107,0,0,0,0,0,0,11.0,59598.0,2.6354679802955663,435.6,59598.0,1
1,300.3,311.4,1371,50.2,109,0,0,0,0,0,0,11.099999999999966,68824.2,2.12890625,557.2199999999983,68824.2,1
0,300.3,311.3,1332,60.5,112,0,0,0,0,0,0,11.0,80586.0,1.8211382113821137,665.5,80586.0,1
0,300.3,311.4,1471,37.0,114,0,0,0,0,0,0,11.099999999999966,54427.0,3.0,410.69999999999874,54427.0,1
1,300.4,311.5,1750,27.3,116,0,0,0,0,0,0,11.100000000000023,47775.0,4.098939929328622,303.03000000000065,47775.0,1
1,300.3,311.4,1386,48.1,119,0,0,0,0,0,0,11.099999999999966,66666.6,2.423625254582485,533.9099999999984,66666.6,1
1,300.4,311.4,1355,56.2,122,0,0,0,0,0,0,11.0,76151.0,2.132867132867133,618.2,76151.0,1
1,300.3,311.3,1377,53.8,125,0,0,0,0,0,0,11.0,74082.59999999999,2.281021897810219,591.8,74082.59999999999,1
0,300.3,311.1,1388,49.4,128,0,0,0,0,0,0,10.800000000000011,68567.2,2.5396825396825395,533.5200000000006,68567.2,1
1,300.3,311.1,1350,58.7,130,0,0,0,0,0,0,10.800000000000011,79245.0,2.1775544388609713,633.9600000000007,79245.0,1
1,300.4,311.2,1831,23.4,133,0,0,0,0,0,0,10.800000000000011,42845.399999999994,5.450819672131148,252.72000000000025,42845.399999999994,1
1,300.3,311.2,1381,65.2,136,1,0,0,1,0,0,10.899999999999977,90041.2,2.0543806646525677,710.6799999999986,90041.2,1
1,300.3,311.2,1783,25.6,139,0,0,0,0,0,0,10.899999999999977,45644.8,5.2255639097744355,279.03999999999945,45644.8,1
0,300.3,311.0,1613,34.7,142,0,0,0,0,0,0,10.699999999999989,55971.100000000006,3.9775910364145655,371.2899999999996,55971.100000000006,1
1,300.2,311.0,2370,14.7,144,0,0,0,0,0,0,10.800000000000011,34839.0,9.171974522292993,158.76000000000016,34839.0,1
0,300.2,311.0,1627,33.7,147,0,0,0,0,0,0,10.800000000000011,54829.9,4.236311239193083,363.96000000000043,54829.9,1
0,300.2,311.0,1255,71.8,149,1,0,0,1,0,0,10.800000000000011,90109.0,2.046703296703297,775.4400000000007,90109.0,1
2,300.2,311.0,1777,27.5,151,0,0,0,0,0,0,10.800000000000011,48867.5,5.298245614035087,297.00000000000034,48867.5,2
0,300.3,311.1,1606,30.9,156,0,0,0,0,0,0,10.800000000000011,49625.399999999994,4.890282131661443,333.7200000000003,49625.399999999994,2
0,300.3,311.1,1676,28.6,158,0,0,0,0,0,0,10.800000000000011,47933.600000000006,5.337837837837838,308.88000000000034,47933.600000000006,2
0,300.3,311.1,1605,37.1,160,0,0,0,0,0,0,10.800000000000011,59545.5,4.199475065616798,400.68000000000046,59545.5,2
0,300.4,311.1,1487,37.4,162,0,0,0,0,0,0,10.700000000000045,55613.799999999996,4.21875,400.1800000000017,55613.799999999996,2
0,300.4,311.2,1471,46.5,164,0,0,0,0,0,0,10.800000000000011,68401.5,3.4526315789473685,502.2000000000005,68401.5,2
1,300.3,311.1,1477,44.2,166,0,0,0,0,0,0,10.800000000000011,65283.4,3.6725663716814156,477.3600000000005,65283.4,2
0,300.4,311.2,1530,32.0,169,0,0,0,0,0,0,10.800000000000011,48960.0,5.121212121212121,345.60000000000036,48960.0,2
0,300.4,311.2,1673,28.9,171,0,0,0,0,0,0,10.800000000000011,48349.7,5.719063545150502,312.1200000000003,48349.7,2
0,300.4,311.2,1436,56.8,173,0,0,0,0,0,0,10.800000000000011,81564.8,2.993079584775087,613.4400000000006,81564.8,2
0,300.4,311.3,1495,51.2,175,0,0,0,0,0,0,10.900000000000034,76544.0,3.3524904214559386,558.0800000000017,76544.0,2
1,300.4,311.2,1366,56.1,177,0,0,0,0,0,0,10.800000000000011,76632.6,3.0998248686514884,605.8800000000007,76632.6,2
2,300.4,311.2,1489,45.3,180,0,0,0,0,0,0,10.800000000000011,67451.7,3.8876889848812097,489.24000000000046,67451.7,2
0,300.3,311.1,1480,46.6,185,0,0,0,0,0,0,10.800000000000011,68968.0,3.8865546218487395,503.28000000000054,68968.0,2
0,300.4,311.2,1472,37.3,187,0,0,0,0,0,0,10.800000000000011,54905.6,4.882506527415144,402.8400000000004,54905.6,2
0,300.4,311.1,1397,50.8,189,0,0,0,0,0,0,10.700000000000045,70967.59999999999,3.6486486486486487,543.5600000000023,70967.59999999999,2
0,300.4,311.1,1589,35.5,191,0,0,0,0,0,0,10.700000000000045,56409.5,5.232876712328767,379.8500000000016,56409.5,2
0,300.4,311.1,1405,54.1,193,0,0,0,0,0,0,10.700000000000045,76010.5,3.5027223230490017,578.8700000000025,76010.5,2
0,300.4,311.1,2013,20.1,195,0,0,0,0,0,0,10.700000000000045,40461.3,9.24170616113744,215.07000000000093,40461.3,2
0,300.4,311.0,1802,26.0,197,0,0,0,0,0,0,10.600000000000023,46852.0,7.296296296296297,275.6000000000006,46852.0,2
1,300.4,311.0,1433,46.1,199,0,0,0,0,0,0,10.600000000000023,66061.3,4.225053078556263,488.66000000000105,66061.3,2
1,300.5,311.1,1296,61.3,202,1,0,0,0,1,0,10.600000000000023,79444.8,3.242375601926164,649.7800000000013,79444.8,2
1,300.5,311.2,1551,36.6,205,0,0,0,0,0,0,10.699999999999989,56766.600000000006,5.452127659574468,391.6199999999996,56766.600000000006,2
0,300.5,311.2,1270,67.5,208,1,0,0,0,1,0,10.699999999999989,85725.0,3.0364963503649633,722.2499999999992,85725.0,2
0,300.6,311.3,1531,38.5,0,0,0,0,0,0,0,10.699999999999989,58943.5,0.0,411.9499999999996,58943.5,-1
2,300.5,311.2,1397,45.2,2,0,0,0,0,0,0,10.699999999999989,63144.4,0.04329004329004329,483.63999999999953,63144.4,0
0,300.5,311.1,1547,37.2,7,0,0,0,0,0,0,10.600000000000023,57548.4,0.18324607329842932,394.3200000000009,57548.4,0
0,300.5,311.0,2074,18.9,9,0,0,0,0,0,0,10.5,39198.6,0.45226130653266333,198.45,39198.6,0
0,300.5,311.1,1491,42.6,11,0,0,0,0,0,0,10.600000000000023,63516.6,0.25229357798165136,451.56000000000097,63516.6,0
0,300.5,311.0,1759,28.3,13,0,0,0,0,0,0,10.5,49779.700000000004,0.44368600682593856,297.15000000000003,49779.700000000004,0
1,300.4,311.0,1595,35.4,15,0,0,0,0,0,0,10.600000000000023,56463.0,0.4120879120879121,375.2400000000008,56463.0,0
0,300.4,311.2,1351,62.0,18,0,0,0,0,0,0,10.800000000000011,83762.0,0.2857142857142857,669.6000000000007,83762.0,0
0,300.4,311.2,1705,28.7,20,0,0,0,0,0,0,10.800000000000011,48933.5,0.6734006734006734,309.9600000000003,48933.5,0
0,300.4,311.2,1406,43.6,22,0,0,0,0,0,0,10.800000000000011,61301.6,0.49327354260089684,470.8800000000005,61301.6,0
0,300.4,311.3,1639,34.6,24,0,0,0,0,0,0,10.900000000000034,56709.4,0.6741573033707865,377.1400000000012,56709.4,0
2,300.4,311.3,2026,20.3,26,0,0,0,0,0,0,10.900000000000034,41127.8,1.220657276995305,221.2700000000007,41127.8,0
1,300.4,311.3,1350,56.5,31,0,0,0,0,0,0,10.900000000000034,76275.0,0.5391304347826087,615.850000000002,76275.0,0
1,300.5,311.3,1468,41.1,34,0,0,0,0,0,0,10.800000000000011,60334.8,0.8076009501187649,443.8800000000005,60334.8,0
0,300.5,311.4,1642,27.1,37,0,0,0,0,0,0,10.899999999999977,44498.200000000004,1.3167259786476868,295.3899999999994,44498.200000000004,0
0,300.5,311.3,1490,41.8,39,0,0,0,0,0,0,10.800000000000011,62281.99999999999,0.9112149532710281,451.44000000000045,62281.99999999999,0
1,300.5,311.3,1507,43.4,41,0,0,0,0,0,0,10.800000000000011,65403.799999999996,0.9234234234234234,468.7200000000005,65403.799999999996,0
0,300.5,311.4,1611,32.7,44,0,0,0,0,0,0,10.899999999999977,52679.700000000004,1.3056379821958455,356.42999999999927,52679.700000000004,0
1,300.5,311.4,1743,27.6,46,0,0,0,0,0,0,10.899999999999977,48106.8,1.6083916083916083,300.8399999999994,48106.8,0
0,300.5,311.3,1475,46.3,49,0,0,0,0,0,0,10.800000000000011,68292.5,1.0359408033826638,500.0400000000005,68292.5,0
0,300.5,311.4,1432,47.5,51,0,0,0,0,0,0,10.899999999999977,68020.0,1.0515463917525774,517.7499999999989,68020.0,1
0,300.5,311.4,1442,47.0,53,0,0,0,0,0,0,10.899999999999977,67774.0,1.1041666666666667,512.2999999999989,67774.0,1
1,300.6,311.4,1468,40.4,55,0,0,0,0,0,0,10.799999999999955,59307.2,1.3285024154589373,436.3199999999982,59307.2,1
0,300.5,311.4,1556,45.3,58,0,0,0,0,0,0,10.899999999999977,70486.79999999999,1.2526997840172787,493.76999999999896,70486.79999999999,1
1,300.5,311.4,1312,51.4,60,0,0,0,0,0,0,10.899999999999977,67436.8,1.1450381679389314,560.2599999999989,67436.8,1
0,300.6,311.5,1459,47.0,63,0,0,0,0,0,0,10.899999999999977,68573.0,1.3125,512.2999999999989,68573.0,1
0,300.5,311.5,1651,36.9,65,0,0,0,0,0,0,11.0,60921.899999999994,1.7150395778364116,405.9,60921.899999999994,1
0,300.5,311.5,1490,38.4,67,0,0,0,0,0,0,11.0,57216.0,1.700507614213198,422.4,57216.0,1
1,300.6,311.6,1473,31.5,69,0,0,0,0,0,0,11.0,46399.5,2.123076923076923,346.5,46399.5,1
0,300.6,311.7,1734,29.9,72,0,0,0,0,0,0,11.099999999999966,51846.6,2.330097087378641,331.88999999999896,51846.6,1
0,300.6,311.7,1507,45.5,74,0,0,0,0,0,0,11.099999999999966,68568.5,1.5913978494623655,505.0499999999985,68568.5,1
0,300.6,311.7,1556,34.9,76,0,0,0,0,0,0,11.099999999999966,54304.399999999994,2.116991643454039,387.3899999999988,54304.399999999994,1
2,300.5,311.6,1351,53.5,78,0,0,0,0,0,0,11.100000000000023,72278.5,1.4311926605504588,593.8500000000013,72278.5,1
